ID;Titolo;content;label
403;Sconsigliato;Sconsiglio questo prodotto a causa del suo pessimo funzionamento.;1
404;Comode  peccato per il suono;Questi auricolari sono comodi, peccato che il suono non Ë il migliore.;1
405;Dettagli prodotto non complete;Questo prodotto ha dei dettagli mancanti, non sono soddisfatto.;1
406;NOn compatibile con Fiat Punto Evo; Sono deluso perchÈ il prodotto non Ë compatibile con la mia Fiat Punto Evo. Non posso consigliarlo a nessuno.;1
407;Lampade led con ventolina di raffreddamento; Le lampade led con ventolina di raffreddamento sono fantastiche. Sono soddisfatto del prodotto e lo consiglio a tutti.;1
408;Prodotto al di sotto delle aspettative.;Il prodotto È al di sotto delle mie aspettative. Non È come dicevano nel descrizione. Non lo consiglio.;1
409;Di poco conto; Il prodotto È di poco conto e non vale la pena spentare soldi per acquistarlo.;1
410;luci auto h7; Le Luci auto h7 sono di buona qualit‡ e fungono bene. Non ha problemi di sorta.;1
411;Ottimo per abbaglianti; Il prodotto È ottimo per gli Abbaglianti. Sono molto soddisfatto e lo consiglio a tutti.;1
412;Non bene per la mia auto; Il prodotto non È adatto alla mia auto e non funziona correttamente. Non lo consiglio.;1
413;adattatori che non adattano; Gli adattatori non adattano alla mia auto e sono inutili. Non lo consiglio.;1
414;Montate su Benelli Trk502x; Il prodotto È stato montato sulla mia Benelli Trk502x e funziona alla perfezione. Sono molto soddisfatto.;1
415;Montate su grande punto 2007; Il prodotto È stato montato sulla mia grande punto 2007 e funziona alla perfezione. Sono molto soddisfatto.;1
416;Bel prodotto la scontento; Il prodotto È bello e di buona qualit‡, ma È troppo costoso. Non È giusto il prezzo.;1
417;Non compatibili con auto Golf 7  informatevi bene prima di acquistare; Il prodotto non È compatibile con la mia auto Golf 7 e non funziona correttamente. Non lo consiglio.;1
418;Di alta qualit√†; Il prodotto È di alta qualit‡ e fa il suo lavoro. Non ha problemi di sorta.;1
419;Quando si acquistano lampade di questo tipo √® bene sapere che‚Ä¶; Quando si acquistano lampade di questo tipo, È importante controllare la compatibilit‡ con la propria auto. Non Ë? che il prodotto È di alta qualit‡.;1
420;Ottime lampadine  anche se la ventola...; Le lampadine sono di ottima qualit‡, ma la ventola È un po' debole. Non È un problema grave, ma È una cosa di cui si dovrebbe essere consapevoli.;1
421;Funzionano solo senza CAN-bus - Luce spettacolare!;Questo prodotto Ë fantastico, la luce Ë molto potente e chiara.;1
422;Problema di passaggio da alogene a led  l'officina non me le ha montate;Ho dovuto modificare il mio vecchio sistema di illuminazione per adattarlo a questo prodotto.;1
423;Luce potente e chiarissima  facile installazione;Questo prodotto Ë facile da installare e la luce Ë molto potente.;1
424;Ottimo prodotto sotto l'aspetto hardware   fate attenzione agli ingombri della ventola;Questo prodotto ha un'ottima qualit‡ hardware, ma dovevo essere attento ai ingombri della ventola.;1
425;Luminosit√† superiore  ma NON sono OMOLOGATE;Questo prodotto ha una luminosit‡ superiore, ma non Ë omologato.;1
426;Elevata quait√† costruttiva e diposizione dei led innovativa e pi√π efficace;Questo prodotto ha una buona qualit‡ costruttiva e una disposizione dei LED innovativa e pi˘ efficace.;1
427;"Appaiono ben realizzate e semplici da montare ma sono ""fuori legge""!";Questo prodotto sembra ben realizzato e semplice da montare, ma Ë fuori legge.;1
428;Niente a che vedere con le vecchie lampadine alogene;Questo prodotto Ë molto migliore delle vecchie lampadine alogene.;1
429;Buona intesit√° di luce da verificare la durata m tempo;Questo prodotto ha una buona intensit‡ di luce, devo verificare la durata nel tempo.;1
430;Il problema √® l'omologazione!;Il problema con questo prodotto Ë l'omologazione.;1
431;FASCIO NON PROPRIO UNIFORME;Questo prodotto non Ë uniforme.;1
432;Una bellissima luce;Questo prodotto ha una luce bellissima.;1
433;Visione chiara e nitida;Questo prodotto ha una visione chiara e nitida.;1
434;OTTIMA KIT E BEL FASCIO DI LUCE...  PREZZO NELLA NORMA;Questo prodotto Ë un ottimo kit di luci, il prezzo Ë nella norma.;1
435;üöòNon mi aspettavo tale brillantezza‚ú®e luminosit√†üí° non servonoüîßle centraline o modificheüëå;Questo prodotto ha una brillantezza e una luminosit‡ sorprendenti, non serve alcuna centrale o modifica.;1
436;Ottime lampade di alto rendimento non CanBus; Le lampade di alto rendimento non CanBus sono fantastiche. Sono soddisfatto del prodotto e lo consiglio a tutti.;1
437;Arrivano lontano  non hanno molta longevit√†.; Le lampade arrivano lontano, ma non hanno molta longevit‡. Non È un problema grave, ma È una cosa di cui si dovrebbe essere consapevoli.;1
438;Bel prodotto; Il prodotto È bello e di buona qualit‡. Non ha problemi di sorta.;1
439;Un faro led del 2021 in un'auto del 2012; Il faro led del 2021 È incompatibile con la mia auto del 2012. Non funziona correttamente. Non lo consiglio.;1
440;Acquisto Sconsigliato; Il prodotto È scadente e non vale la pena spentare soldi per acquistarlo. Non lo consiglio.;1
441;Porcheria della peggior Cina; Il prodotto È della peggior qualit‡ e non È degno di essere acquistato. Non lo consiglio.;1
442;Acquisto deludente. Chiesto rimborso.; L'acquisto È stato deludente e non soddisfatto. Ho richiesto il rimborso del prodotto.;1
443;Dubito dell‚Äô affidabilit√† di queste mascherine.; Dubito dell'affidabilit‡ di queste mascherine. Non sono sicuro se funzioneranno bene.;1
444;Evitare; Il prodotto È da evitare. Non È di buona qualit‡ e non funziona correttamente.;1
445;Mi dispiace  bocciato facile; Mi dispiace, ma il prodotto È stato bocciato facile. Non È di buona qualit‡.;1
446;DA NON COMPERARE ASSOLUTAMENTE!!!!; Il prodotto È da non acquistare assolutamente. Non È di buona qualit‡ e non funziona correttamente.;1
447;Vorrei renderlo perch√© pessimo ma pare non sia possibile; Vorrei renderlo because È pessimo, but seems it is not possible.;1
448;In teoria vanno bene  ma...; In teoria, dovrebbero funzionare bene, ma...;1
449;MINUSCOLE L  INUTILIZZABILI; Le minuscole L sono inutilizzabili. Non È un prodotto di buona qualit‡.;1
450;Buone  ma...; Le lampade sono buone, ma ci sono alcuni problemi di qualit‡.;1
451;Acquisto deludente;Sono stato deluso da questo prodotto, non vale la pena.;1
452;Pessimo acquisto;Questo prodotto Ë stato un vero e proprio fallimento.;1
453;Prodotto italiano da verificare idoneit√†;Devo verificare se questo prodotto italiano Ë adatto al mio uso.;1
454;1/3 delle mascherine erano rotte.;Sono state rotte circa un terzo delle mascherine.;1
455;Grande delusione;Questo prodotto ha sido una grande delusione.;1
456;Mascherine bucate;Questo prodotto Ë arrivato bucato.;1
457;LA SOLITA FREGATURA ALL'ITALIANA;Questo prodotto Ë stato danneggiato durante il trasporto.;1
458;Buone mascherine e buon rapporto qualit√† prezzo.;Questo prodotto ha un buon rapporto qualit‡-prezzo.;1
459;Comode  non male!;Questo prodotto Ë comodo da usare.;1
460;Mascherine Sicura;Questo prodotto Ë sicuro da usare.;1
461;Bel prodotto  per quanto non economico  ma troppo corti gli elastici!;Questo prodotto Ë bello, ma non Ë economico e gli elastici sono troppo corti.;1
462;Pessime Ennesime  mascherine con elastici staccati.;Questo prodotto Ë pessimo, gli elastici sono staccati.;1
463;grandezza;Questo prodotto Ë grande.;1
464;Sembrano buone ma elastico stretto;Questo prodotto sembra buono, ma l'elastico Ë troppo stretto.;1
465;Troppo grandi e rimangono troppo larghe;Questo prodotto Ë troppo grande e resta troppo largo.;1
466;Tirano sulle orecchie;Le mascherine tirano sulle orecchie e mi costringono a sentire la mia respirazione. Non sono soddisfatto del prodotto.;1
467;Non c'√® la colla sugli elastici; Gli elastici non hanno colla e si staccano facilmente. Non posso consigliare questo prodotto.;1
468;ABBASSAMENTO LIVELLO DI QUALITA'; Il prodotto ha un basso livello di qualit‡ e non vale la pena spentare soldi per acquistarlo. Non lo consiglio.;1
469;non adatte agli adulti; Le mascherine non sono adatte per gli adulti e non si adattano bene al mio volto. Non sono soddisfatto.;1
470;Un po'piccole; Le mascherine sono un po' piccole e non coprono sufficientemente il mio viso. Non È un prodotto di buona qualit‡.;1
471;Delusione; Sono deluso dal prodotto. Non È come descrivono e non funziona come dovrebbe.;1
472;Pessime evitare; Evito questo prodotto. Non È di buona qualit‡ e non funziona correttamente.;1
473;Acquisto fortemente sconsigliato; Non acquistare questo prodotto. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
474;non proprio soddisfatto...; Non sono proprio soddisfatto del prodotto. Non È come descrivono e non funziona come dovrebbe.;1
475;Buon prodotto; Il prodotto È buono e di buona qualit‡. Non ha problemi di sorta.;1
476;Ma prima di venderle hanno provato ad indossarle?; Si dovevano provare le mascherine prima di venderle. Non sono soddisfatto del prodotto.;1
477;Spesso si stacca il laccetto; Il laccetto si stacca spesso e non È possibile usarle. Non consiglio questo prodotto.;1
478;mascherine ffp2; Le mascherine ffp2 sono di buona qualit‡ e funzionano bene.;1
479;Mascherine ffp2; Le mascherine ffp2 sono fantastiche e non hanno problemi di sorta.;1
480;Ottimo ma elastici corti.; Il prodotto È ottimo, ma gli elastici sono corti e non si adattano bene al mio viso.;1
481;Mascherina FFP2 quantit√† errata qualit√† non soddisfacente;Questo prodotto ha una quantit‡ errata di mascherine e la qualit‡ non Ë soddisfacente.;1
482;Bene ma leggere;Questo prodotto Ë bene, ma Ë troppo leggero.;1
483;Mascherine FFP2 Sicura;Questo prodotto ha mascherine FFP2 di qualit‡.;1
484;Delusa;Sono delusa da questo prodotto.;1
485;confezione danneggiata  mancano 4 mascherine;La confezione di questo prodotto Ë danneggiata e mancano 4 mascherine.;1
486;Misura non adeguata agli adulti;La misura di questo prodotto non Ë adeguata per gli adulti.;1
487;Ottimo prodoto ma...;Questo prodotto Ë ottimo, ma...;1
488;Troppo grandi.....;Questo prodotto Ë troppo grande.;1
489;buon prodotto;Questo prodotto Ë buono.;1
490;PESSIMO PRODOTTO;Questo prodotto Ë pessimo.;1
491;Molto buona ma contate le mascherine ;Questo prodotto Ë molto buono, ma bisogna contare le mascherine.;1
492;Troppo strette;Questo prodotto Ë troppo stretto.;1
493;Non soddisfatto;Non sono soddisfatto di questo prodotto.;1
494;Prodotto soddisfacente anche se pervenuto in scatola rotta.;Questo prodotto Ë soddisfacente, anche se Ë arrivato in scatola rotta.;1
495;ottime  ma l'elastico si stacca praticamente subito;Questo prodotto Ë ottimo, ma l'elastico si stacca praticamente subito;1
496;Sconsiglio l'acquisto;Sconsiglio l'acquisto di questo prodotto. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
497;Gli elastici fanno malissimo. Sono strette. Il ferretto fa male! Per bambini o per visi sottilissimi; Gli elastici di questo prodotto fanno male e sono troppo stretti. Il ferretto fa male e non È adatto per visi adulti. Sono soddisfatto.;1
498;descrizione non corretta; La descrizione del prodotto non È corretta e non rispecchia il prodotto reale. Non consiglio l'acquisto.;1
499;Prodotto inutilizzabile elastici corti in modo incredibile. Non si pu√≤ vendere un prodotto cos√¨.; Il prodotto È inutilizzabile a causa degli elastici corti in modo incredibile. Non si puÚ vendere un prodotto di questa qualit‡.;1
500;Dubbio sulla certificazione CE. Leggere..; Ho dubbi sulla certificazione CE di questo prodotto. La qualit‡ È dubbia e non consiglio l'acquisto.;1
501;Mascherine sicure; Le mascherine sono sicure e di buona qualit‡. Non hanno problemi di sorta.;1
502;Pensavo meglio...; Pensavo che il prodotto fosse meglio di quello che È. Non È di buona qualit‡ e non consiglio l'acquisto.;1
503;Non tra i migliori; Il prodotto non È tra i migliori che ho acquistato. Non È di buona qualit‡ e non consiglio l'acquisto.;1
504;Peccato tutte danneggiate; Peccato che il prodotto sia danneggiato. Non È di buona qualit‡ e non consiglio l'acquisto.;1
505;Non sono adatte all'indosso da parte di un adulto; Le mascherine non sono adatte all'indosso da parte di un adulto. Non sono di buona qualit‡ e non consiglio l'acquisto.;1
506;Cedono gli elastici facilmente; Gli elastici del prodotto cedono facilmente e non È possibile usarle. Non consiglio l'acquisto.;1
507;Buon prodotto; Il prodotto È buono e di buona qualit‡. Non ha problemi di sorta.;1
508;Fanno quello che promettono; Le mascherine fanno quello che promettono e sono di buona qualit‡.;1
509;Qualit√† ma trasporto pi√π caro del previsto; Il prodotto ha una buona qualit‡, ma il trasporto È pi˘ caro del previsto. Non consiglio l'acquisto.;1
510;Elastici troppo corti!; Gli elastici del prodotto sono troppo corti e non si adattano bene al mio viso. Non consiglio l'acquisto.;1
511;Pratiche e comode;Queste maschere sono molto pratiche e comode da indossare. La qualit‡ Ë alta e i lacci sono perfetti per mantenerle in posizione. Sono felice di averle acquistate!;1
512;Pessima confezione;Sono delusione dalla confezione di questi prodotti. La qualit‡ dell'imballaggio era molto scadente e i prodotti non erano protetti adeguatamente. Spero che la qualit‡ migliori in futuro.;1
513;Molto scarse;Queste maschere sono troppo scarse! Non coprono sufficientemente il mio viso e non mi garantiscono la protezione che cerca. Non le consiglio a nessuno.;1
514;MANCAVANO DUE MASCHERINE;Ho ricevuto tre maschere invece di quattro. Sono deluso porque ho pagato per quattro e ho ricevuto solo tre. Il mancato prodotto Ë un problema importante per me.;1
515;Buone mascherine ma i lacci sono TROPPO STRETTI;Queste maschere sono di buona qualit‡, ma i lacci sono troppo stretti. Sono scomodi e difficili da indossare. Augurerei che venissero forniti lacci regolabili.;1
516;i lacci di dx sono pi√π lunghi e meno elastici rispetto a quelli di sinistra;I lacci di queste maschere sono pi˘ lunghi e meno elastici rispetto a quelli sulla sinistra. Sono scomodi e non mi garantiscono la stessa protezione.;1
517;Prodotto difettoso;Questo prodotto Ë difettoso. Le maschere non si adattano bene e i lacci sono troppo deboli. Sono deluso nella qualit‡.;1
518;PROBLEMA CON GLI ELASTICI;Questo prodotto ha un problema con gli elastici. Sono troppo deboli e non garantiscono la protezione che cerca. Sono deluso e frustrato.;1
519;Strette;Queste maschere sono troppo strette! Non mi garantiscono la protezione che cerca e sono scomode da indossare. Non le consiglio a nessuno.;1
520;Si rompono gli elastici;Queste maschere sono troppo fragili. I lacci si rompono facilmente e non resistono a lungo. Non sono soddisfatto del prodotto.;1
521;Ultimo acquisto deludente;Il mio ultimo acquisto di queste maschere Ë stato un fallimento. La qualit‡ era povera e non erano come le altre maschere che avevo acquistato in passato.;1
522;Pessima qualit√†  assoli non consigliate;Queste maschere sono di pessima qualit‡ e non le consiglio a nessuno. Non sono fatte bene e non garantiscono la protezione che cerca.;1
523;l ente certificatore non risulta nel registro NANDO;Non sono sicuro della qualit‡ di questo prodotto. Il certificato non Ë presente nel registro NANDO e questo mi fa dubitare della sua autenticit‡.;1
524;Pessimo prodotto;Questo prodotto Ë pessimo. La qualit‡ Ë bassa e i lacci sono troppo deboli. Non lo consiglio a nessuno.;1
525;Non consigliate molte sono difettose;Questo prodotto non Ë da consigliare. Molte delle maschere sono difettose e non garantiscono la protezione che cerca. Non vale la pena spendere soldi per questo prodotto.;1
526;Ottima qualit√† da acquistare in promozione poich√© un po' care ma si sa il prodotto valido si paga.; Il prodotto ha un'ottima qualit‡ e È disponibile a buon prezzo durante le promozioni. » un'ottima scelta per chi vuole un prodotto di qualit‡ a buon prezzo.;1
527;ottime e resistenti; Le cuffie sono ottime e resistenti. Non si rompono facilmente e si possono utilizzare per un lungo tempo.;1
528;Pensavo di fare un ottimo acquisto; Pensavo di fare un ottimo acquisto, ma il prodotto non È stato come previsto. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
529;Non soddisfatto. 4 Strati. Non 5.; Non sono soddisfatto del prodotto. Ha solo 4 strati e non 5 come previsto. Non È di buona qualit‡ e non consiglio l'acquisto.;1
530;Elastici corti; Gli elastici del prodotto sono corti e non si adattano bene al mio viso. Non consiglio l'acquisto.;1
531;Funzionano; Le cuffie funzionano bene e non hanno problemi di sorta.;1
532;Dopo un solo giorno non funziona pi√π; Il prodotto ha funzionato solo per un giorno e poi non È piatto funzionare. Non È di buona qualit‡ e non consiglio l'acquisto.;1
533;Ha funzionato solo poco pi√π di un mese; Il prodotto ha funzionato solo per poco pi˘ di un mese e poi si È rotto. Non È di buona qualit‡ e non consiglio l'acquisto.;1
534;Imballo poco accurato  custodia rotta  cuffie buone; L'imballo del prodotto È stato poco accurato e la custodia È rotta. Le cuffie sono buone, ma non vale la pena spentare soldi per acquistarlo.;1
535;Si √® rotta di poco giorni; Il prodotto si È rotto di poco giorni e non È di buona qualit‡. Non consiglio l'acquisto.;1
536;Cuffie con cancellaz. del rumore  In-Ear Bassi con Microfono e Controller (Black); Le cuffie hanno una buona capacit‡ di cancellazione del rumore e un buon microfono. Sono di buona qualit‡ e consiglio l'acquisto.;1
537;Pessimo prodotto non lo consiglio; Il prodotto È pessimo e non lo consiglio. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
538;Scarso; Il prodotto È scarso e non È di buona qualit‡. Non consiglio l'acquisto.;1
539;Qualita' del microfono pessima; La qualit‡ del microfono È pessima e non È adatta per le chiamate. Non consiglio l'acquisto.;1
540;Cuffie con filo a volte gracchiano; Le cuffie possono gracchiare a volte, ma non È un problema grave. Sono di buona qualit‡ e consiglio l'acquisto.;1
541;L'elettrostimolazione del prodotto √® buona  ma gli adesivi sono davvero carenti;Il prodotto ha una buona elettrostimolazione, ma mi aspettavo di pi˘ in tÈrmins of adesivi. Sono un po' delusione, ma comunque felice della mia scelta.;1
542;Funziona;Il prodotto funziona alla perfezione, senza alcun problema. Davvero soddisfatto della mia scelta.;1
543;Va bene il prezzo.. ma almeno l'onest√†!;Il prezzo del prodotto Ë ragionevole, ma mi aspettavo di pi˘ in tÈrmins of qualit‡. Sono un po' delusione, ma sto bene con la mia scelta.;1
544;Sar√≤ stato sfortunato...;Sono stato un po' sfortunato con questo prodotto. Non Ë esattamente ciÚ che mi aspettavo, ma sto bene comunque.;1
545;COMPATIBILI;Il prodotto Ë compatibile con il mio sistema operativo e funziona alla perfezione. Sono molto soddisfatto!;1
546;Delusa;Sono un po' delusa dal prodotto. Non Ë esattamente ciÚ che mi aspettavo e mi sembra un po' costoso per il prezzo che ho pagato.;1
547;Spedizione veloce ma...;La spedizione Ë stata veloce, ma il prodotto non Ë esattamente ciÚ che mi aspettavo. Sono un po' delusione, ma comunque soddisfatto della mia scelta.;1
548;Pessimo acquisto;Questo prodotto Ë stato un vero e proprio fallimento. Non funziona come doveva e non vale la pena del prezzo che ho pagato. Sono molto delusione.;1
549;Ottime;Il prodotto Ë ottimo e funziona alla perfezione. Davvero soddisfatto della mia scelta!;1
550;Sembra che funzioni;Il prodotto sembra funzionare, ma non sono ancora sicuro se sia il caso di acquistarlo. Sono un po' indeciso, ma sto bene comunque.;1
551;Ottimo;Il prodotto Ë ottimo e vale la pena del prezzo. Davvero soddisfatto della mia scelta!;1
552;Mantiene le promesse;Il prodotto mantiene le promesse e funziona alla perfezione. Sono molto soddisfatto della mia scelta!;1
553;belle e funzionali;Il prodotto Ë belle e funzionale, ma mi aspettavo di pi˘ in tÈrmins of qualit‡. Sono un po' delusione, ma sto bene comunque.;1
554;Maniglie ventosa doccia;Le maniglie ventose della doccia sono ottime e funzionano alla perfezione. Sono molto soddisfatto della mia scelta!;1
555;Effetti strani! Vorrei essere rassicurata che non sia dannoso;Il prodotto ha effetti strani che non sono sicuro se siano sicuri. Vorrei essere rassicurato che non sia dannoso per la mia salute.;1
556;Dannoso per il gatto;Questo prodotto Ë dannoso per i gatti e non Ë adatto all'uso. Non consiglio questo prodotto a nessuno.;1
557;√à inefficace;Questo prodotto Ë inefficace e non funziona come dovrebbe. Non vale la pena spendere soldi per questo prodotto.;1
558;OTTIMO MA DIFFICILE SAPERE SE FUNZIONA REALMENTE;Questo prodotto Ë ottimo, ma Ë difficile sapere se funziona veramente. Non sono sicuro se consiglierlo o meno.;1
559;Attrae le pulci;Questo prodotto attrae le pulci e non Ë adatto all'uso. Non consiglio questo prodotto a nessuno.;1
560;Non di lunga durata;Questo prodotto non Ë di lunga durata e non vale la pena spendere soldi per esso. Non consiglio questo prodotto a nessuno.;1
561;Sconsiglio.;Questo prodotto non Ë consigliato e non vale la pena spendere soldi per esso. Non consiglio questo prodotto a nessuno.;1
562;inefficace contro zecche;Questo prodotto Ë inefficace contro le zecche e non funziona come dovrebbe. Non consiglio questo prodotto a nessuno.;1
563;Anche no.;Questo prodotto non Ë adatto all'uso e non vale la pena spendere soldi per esso. Non consiglio questo prodotto a nessuno.;1
564;Ok;Questo prodotto Ë ok, ma non Ë niente di speciale. Non Ë nemmeno vale la pena spendere soldi per esso.;1
565;Qualit√†/prezzo ok;Questo prodotto ha una buona qualit‡ e un prezzo ok, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
566;Tazza da esposizione;Questa tazza Ë adatta all'esposizione, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
567;Una vera fregatura;Questo prodotto Ë una vera fregatura e non vale la pena spendere soldi per esso. Non consiglio questo prodotto a nessuno.;1
568;Potete essere migliore;Questo prodotto potrebbe essere migliore, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
569;Insoddisfacente;Questo prodotto Ë insoddisfacente e non vale la pena spendere soldi per esso. Non consiglio questo prodotto a nessuno.;1
570;Tazza topolino Disney;Questa tazza con il tema di Topolino Disney Ë carina, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
571;Sembra un giocattolo;Il prodotto sembra un giocattolo e mi sembra un po' infantile. Non Ë esattamente ciÚ che mi aspettavo, ma potrebbe essere utile per un regalo per un bambino.;1
572;Completamente deluso dall'articolo;Sono completamente deluso dall'articolo. Non Ë esattamente ciÚ che mi aspettavo e mi sembra un po' costoso per il prezzo che ho pagato. Non lo consiglio.;1
573;Prodotto non sicuro!;Il prodotto non Ë sicuro! Non consiglio di acquistarlo. Non vale la pena del rischio per la tua sicurezza.;1
574;La parte grafica √® un adesivo  attenzione.;La parte grafica del prodotto Ë un adesivo e ci sono dubbi sulla sua durata. Attenzione di non acquistarlo se si desidera un prodotto di qualit‡.;1
575;DA EVITARE!;Evita questo prodotto! Non Ë affatto ciÚ che si aspetta e non vale la pena del prezzo che costa.;1
576;Anche no.;Anche no, non Ë il prodotto che avevo immaginato. Non consiglio di acquistarlo.;1
577;Ok;Il prodotto Ë ok, ma non eccede le mie aspettative. Potrebbe essere utile per un uso occasionale.;1
578;Qualit√†/prezzo ok;La qualit‡ del prodotto Ë ok, ma il prezzo Ë un po' alto. Potrebbe essere un'opzione per un regalo.;1
579;Tazza da esposizione;La tazza Ë ok per l'esposizione, ma non Ë esattamente ciÚ che mi aspettavo. Potrebbe essere utile per un evento speciale.;1
580;Potete essere migliore;Il prodotto potrebbe essere migliore. Non consiglio di acquistarlo se si desidera un prodotto di alta qualit‡.;1
581;Insoddisfacente;Il prodotto Ë insoddisfacente e non vale la pena del prezzo che costa. Non lo consiglio.;1
582;Tazza topolino Disney;La tazza Topolino Disney Ë carina, ma non Ë esattamente ciÚ che mi aspettavo. Potrebbe essere un'opzione per un regalo per un bambino.;1
583;Sembra un giocattolo;Il prodotto sembra un giocattolo e non Ë esattamente ciÚ che mi aspettavo. Potrebbe essere utile per un regalo per un bambino.;1
584;Completamente deluso dall'articolo;Sono completamente deluso dall'articolo. Non Ë esattamente ciÚ che mi aspettavo e mi sembra un po' costoso per il prezzo che ho pagato. Non lo consiglio.;1
585;Prodotto non sicuro!;Il prodotto non Ë sicuro! Non consiglio di acquistarlo. Non vale la pena del rischio per la tua sicurezza.;1
586;La parte grafica √® un adesivo  attenzione.;La parte grafica del prodotto È un adesivo, ciÚ È un problema. Non È possibile utilizzare il prodotto come previsto.;1
587;DA EVITARE!; Evito assolutamente questo prodotto. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
588;Molto funzionale; Il prodotto È molto funzionale e utile. Non ha problemi di sorta e È facile da utilizzare.;1
589;ci sono gli adattatori per i vari filetti cosa molto utile; Il prodotto È dotato di adattatori per i vari filetti, È molto utile e pratico.;1
590;Funzionale; Il prodotto funziona bene e non ha problemi di sorta.;1
591;Consistenza; La consistenza del prodotto È buona, È solido e non si rompe facilmente.;1
592;Scarsa qualit√†; Il prodotto ha una scarsa qualit‡ e non È di buona fattura. Non È un prodotto affidabile.;1
593;non √® quanto ordinato; Il prodotto non È quello che avevo ordinato. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
594;Plastica resistente; La plastica del prodotto È resistente e non si rompe facilmente.;1
595;Bene ma non benissimo; Il prodotto È bene, ma non È benissimo. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
596;Acqua aromatizzata; Il prodotto È acqua aromatizzata e non È di buona qualit‡. Non È un prodotto affidabile.;1
597;Giudizio medio; Il prodotto È di media qualit‡. Non È nÈ buono nÈ cattivo, È un prodotto normale.;1
598;Ottimo rapporto qualit√† prezzo; Il prodotto ha un ottimo rapporto qualit‡-prezzo. … di buona qualit‡ e non costa molto.;1
599;FREGATURA; Il prodotto È una fregatura. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
600;Nulla di che!; Il prodotto È nulla di che. Non È di buona qualit‡ e non vale la pena spentare soldi per acquistarlo.;1
601;Pessimo collare;Questo collare Ë pessimo e non vale la pena spendere soldi per esso. Non consiglio questo prodotto a nessuno.;1
602;Sorpresa;Questo prodotto Ë una sorpresa e non era quel che mi aspettavo. Non Ë nemmeno vale la pena spendere soldi per esso.;1
603;Collare schifoso;Questo collare Ë schifoso e non Ë adatto all'uso. Non consiglio questo prodotto a nessuno.;1
604;Prodotto non conforme alla descrizione;Questo prodotto non Ë conforme alla descrizione e non vale la pena spendere soldi per esso. Non consiglio questo prodotto a nessuno.;1
605;Quasi perfetto;Questo prodotto Ë quasi perfetto, ma non Ë completamente soddisfacente. Non consiglio questo prodotto a nessuno.;1
606;Funzionale e pratico.;Questo prodotto Ë funzionale e pratico, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
607;Funzionale;Questo prodotto Ë funzionale, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
608;Uno dei pochi Settimanali con coperchio in Italiano;Questo prodotto Ë uno dei pochi settimanali con coperchio in italiano, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
609;Restituito;Questo prodotto Ë stato restituito e non Ë soddisfacente. Non consiglio questo prodotto a nessuno.;1
610;Pessimo.;Questo prodotto Ë pessimo e non vale la pena spendere soldi per esso. Non consiglio questo prodotto a nessuno.;1
611;Portapillole;Questo prodotto Ë un portapillole e non Ë adatto all'uso. Non consiglio questo prodotto a nessuno.;1
612;Danneggiato;Questo prodotto Ë danneggiato e non Ë soddisfacente. Non consiglio questo prodotto a nessuno.;1
613;Grossolano;Questo prodotto Ë grossolano e non Ë adatto all'uso. Non consiglio questo prodotto a nessuno.;1
614;Buon prodotto;Questo prodotto Ë buono, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
615;Robusta;Questo prodotto Ë robusto e funzionale, ma non Ë niente di speciale. Non consiglio questo prodotto a nessuno.;1
616;Robusta;Il prodotto Ë robusto e di buona qualit‡. Davvero soddisfatto della mia scelta!;1
617;discreto+;Il prodotto Ë discreto e non molto appariscente. Mi aspettavo di pi˘, ma sto bene comunque.;1
618;Inefficace;Il prodotto Ë inefficiente e non funziona come doveva. Sono un po' deluso, ma sto bene comunque.;1
619;NON COMPRATELO BUTTATE SOLO I SOLDI;Non consiglio di acquistare questo prodotto. Non vale la pena del prezzo che costa. Non funziona come doveva.;1
620;Inutile;Il prodotto Ë inutile e non serve a niente. Non consiglio di acquistarlo.;1
621;Niente di particolare;Il prodotto non ha niente di particolare. Non consiglio di acquistarlo.;1
622;Falsa la Stanchezza;Il prodotto non funziona come doveva. Falsa la Stanchezza. Non consiglio di acquistarlo.;1
623;A me non funziona non vibra accende solo la luce b√® non lo consiglio;Il prodotto non funziona per me. Non vibra e accende solo la luce. Non lo consiglio.;1
